idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
2188,0001185348,2014,https://www.sec.gov/Archives/edgar/data/1185348/000118534815000008/praa-20141231x10k.htm,https://www.sec.gov/Archives/edgar/data/1185348/000118534814000011/praa-2014331x10q.htm,https://www.sec.gov/Archives/edgar/data/1185348/000118534814000019/praa-2014630x10q.htm,https://www.sec.gov/Archives/edgar/data/1185348/000118534814000047/praa-2014930x10q.htm,
2189,0001870404,2024,https://www.sec.gov/Archives/edgar/data/1870404/000121390025036075/ea0239394-10ka1_cero.htm,https://www.sec.gov/Archives/edgar/data/1870404/000121390024044805/ea0205616-10q_cero.htm,https://www.sec.gov/Archives/edgar/data/1870404/000121390024069055/ea0210729-10q_cero.htm,https://www.sec.gov/Archives/edgar/data/1870404/000121390024100303/ea0221925-10qa1_cero.htm,
2190,0001870404,2023,https://www.sec.gov/Archives/edgar/data/1870404/000121390024029051/ea0201955-10k_cerothera.htm,https://www.sec.gov/Archives/edgar/data/1870404/000119312523143454/d452498d10q.htm,https://www.sec.gov/Archives/edgar/data/1870404/000121390023066987/f10q0623_phoenix.htm,https://www.sec.gov/Archives/edgar/data/1870404/000121390023085200/f10q0923_phoenix.htm,
2191,0001870404,2022,https://www.sec.gov/Archives/edgar/data/1870404/000119312523078172/d436896d10k.htm,https://www.sec.gov/Archives/edgar/data/1870404/000119312522150082/d344151d10q.htm,https://www.sec.gov/Archives/edgar/data/1870404/000119312522218504/d357407d10q.htm,https://www.sec.gov/Archives/edgar/data/1870404/000119312522282566/d400498d10q.htm,
2192,0001870404,2021,https://www.sec.gov/Archives/edgar/data/1870404/000119312522083868/d310341d10k.htm,,,https://www.sec.gov/Archives/edgar/data/1870404/000119312521335132/d198244d10q.htm,
2193,0001297989,2024,https://www.sec.gov/Archives/edgar/data/1297989/000129798925000002/exls-20241231.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798924000005/exls-20240331.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798924000007/exls-20240630.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798924000011/exls-20240930.htm,
2194,0001297989,2023,https://www.sec.gov/Archives/edgar/data/1297989/000129798924000003/exls-20231231.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798923000004/exls-20230331.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798923000007/exls-20230630.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798923000009/exls-20230930.htm,
2195,0001297989,2022,https://www.sec.gov/Archives/edgar/data/1297989/000129798923000001/exls-20221231.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798922000006/exls-20220331.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798922000008/exls-20220630.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798922000011/exls-20220930.htm,
2196,0001297989,2021,https://www.sec.gov/Archives/edgar/data/1297989/000129798922000004/exls-20211231.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798921000006/exls-20210331.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798921000008/exls-20210630.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798921000010/exls-20210930.htm,
2197,0001297989,2020,https://www.sec.gov/Archives/edgar/data/1297989/000129798921000004/exls-20201231.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798920000005/exls-033120x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798920000007/exls-20200630.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798920000010/exls-20200930.htm,
2198,0001297989,2019,https://www.sec.gov/Archives/edgar/data/1297989/000129798920000003/exls-12312019x10k.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798919000004/exls-033119x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798919000007/exls-063019x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798919000009/exls-093019x10q.htm,
2199,0001297989,2018,https://www.sec.gov/Archives/edgar/data/1297989/000129798919000002/exls-12312018x10k.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798918000006/exls-033118x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798918000008/exls-063018x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798918000011/exls-093018x10q.htm,
2200,0001297989,2017,https://www.sec.gov/Archives/edgar/data/1297989/000129798918000002/exls-123117x10k.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798917000006/exls-033117x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798917000008/exls-063017x10q.htm,https://www.sec.gov/Archives/edgar/data/1297989/000129798917000010/exls-093017x10q.htm,
2201,0001297989,2016,https://www.sec.gov/Archives/edgar/data/1297989/000129798917000002/exls-123116x10k.htm,,,,
2202,0001504619,2024,https://www.sec.gov/Archives/edgar/data/1504619/000095017024130666/pflt-20240930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017024055631/pflt-20240331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017024092750/pflt-20240630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000095017025017047/pflt-20241231.htm
2203,0001504619,2023,https://www.sec.gov/Archives/edgar/data/1504619/000095017023068908/pflt-20230930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017023020821/pflt-20230331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017023040563/pflt-20230630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000095017024012187/pflt-20231231.htm
2204,0001504619,2022,https://www.sec.gov/Archives/edgar/data/1504619/000095017022025351/pflt-20220930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017022007470/pflt-10q-2022.03.31-no_x.htm,https://www.sec.gov/Archives/edgar/data/1504619/000095017022025472/pflt-20220630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000095017023002174/pflt-20221231.htm
2205,0001504619,2021,https://www.sec.gov/Archives/edgar/data/1504619/000156459021057464/pflt-10k_20210930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459021024031/pflt-10q_20210331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459021040930/pflt-10q_20210630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000095017022000969/pflt-10q-20211231-no_xbr.htm
2206,0001504619,2020,https://www.sec.gov/Archives/edgar/data/1504619/000156459020054484/pflt-10k_20200930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459020024167/pflt-10q_20200331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459020036805/pflt-10q_20200630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000156459021004982/pflt-10q_20201231.htm
2207,0001504619,2019,https://www.sec.gov/Archives/edgar/data/1504619/000156459019043972/pflt-10k_20190930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459019017192/pflt-10q_20190331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459019030060/pflt-10q_20190630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000156459020003463/pflt-10q_20191231.htm
2208,0001504619,2018,https://www.sec.gov/Archives/edgar/data/1504619/000156459018029565/pflt-10k_20180930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459018012949/pflt-10q_20180331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459018020458/pflt-10q_20180630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000156459019002136/pflt-10q_20181231.htm
2209,0001504619,2017,https://www.sec.gov/Archives/edgar/data/1504619/000156459017024387/pflt-10k_20170930.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459017009840/pflt-10q_20170331.htm,https://www.sec.gov/Archives/edgar/data/1504619/000156459017016504/pflt-10q_20170630.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000156459018001680/pflt-10q_20171231.htm
2210,0001504619,2016,https://www.sec.gov/Archives/edgar/data/1504619/000119312516775064/d290892d10k.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312516579854/d126629d10q.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312516676745/d235887d10q.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000119312517036132/d304886d10q.htm
2211,0001504619,2015,https://www.sec.gov/Archives/edgar/data/1504619/000119312515375637/d37034d10k.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312515177059/d918998d10q.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312515280967/d64764d10q.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000119312516450643/d38254d10q.htm
2212,0001504619,2014,https://www.sec.gov/Archives/edgar/data/1504619/000119312514411130/d813194d10k.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312514189916/d719387d10q.htm,https://www.sec.gov/Archives/edgar/data/1504619/000119312514298176/d765156d10q.htm,,https://www.sec.gov/Archives/edgar/data/1504619/000119312515035391/d861247d10q.htm
2213,0001839519,2024,,https://www.sec.gov/Archives/edgar/data/1839519/000121390024043657/ea0205262-10q_cfacquis7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390024069043/ea0210565-10q_cfacq7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390024097479/ea0219591-10q_cfacq7.htm,
2214,0001839519,2023,https://www.sec.gov/Archives/edgar/data/1839519/000121390024027511/ea0201483-10k_cfacq7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390023039794/f10q0323_cfacquisition7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390023067023/f10q0623_cfacquisition7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390023086128/f10q0923_cfacq7.htm,
2215,0001839519,2022,https://www.sec.gov/Archives/edgar/data/1839519/000121390023025477/f10k2022_cfacq7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390022026454/f10q0322_cfacq7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390022047413/f10q0622_cfacq7.htm,https://www.sec.gov/Archives/edgar/data/1839519/000121390022072225/f10q0922_cfacqui7.htm,
2216,0001839519,2021,https://www.sec.gov/Archives/edgar/data/1839519/000121390022016816/f10k2021_cfacquisition7.htm,,,,
2217,0001372020,2024,https://www.sec.gov/Archives/edgar/data/1372020/000095017025024407/gldd-20241231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017024054684/gldd-20240331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017024091731/gldd-20240630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017024121429/gldd-20240930.htm,
2218,0001372020,2023,https://www.sec.gov/Archives/edgar/data/1372020/000095017024016412/gldd-20231231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017023016655/gldd-20230331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017023036436/gldd-20230630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017023059854/gldd-20230930.htm,
2219,0001372020,2022,https://www.sec.gov/Archives/edgar/data/1372020/000095017023003211/gldd-20221231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459022017416/gldd-10q_20220331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459022027462/gldd-10q_20220630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000095017022020844/gldd-20220930.htm,
2220,0001372020,2021,https://www.sec.gov/Archives/edgar/data/1372020/000156459022006231/gldd-10k_20211231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459021023311/gldd-10q_20210331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459021040239/gldd-10q_20210630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459021053544/gldd-10q_20210930.htm,
2221,0001372020,2020,https://www.sec.gov/Archives/edgar/data/1372020/000156459021008165/gldd-10k_20201231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459020021234/gldd-10q_20200331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459020036109/gldd-10q_20200630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459020050453/gldd-10q_20200930.htm,
2222,0001372020,2019,https://www.sec.gov/Archives/edgar/data/1372020/000156459020006778/gldd-10k_20191231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459019015687/gldd-10q_20190331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459019028359/gldd-10q_20190630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459019040350/gldd-10q_20190930.htm,
2223,0001372020,2018,https://www.sec.gov/Archives/edgar/data/1372020/000156459019004521/gldd-10k_20181231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459018010996/gldd-10q_20180331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459018018439/gldd-10q_20180630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459018027478/gldd-10q_20180930.htm,
2224,0001372020,2017,https://www.sec.gov/Archives/edgar/data/1372020/000156459018003940/gldd-10k_20171231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459017008350/gldd-10q_20170331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459017015420/gldd-10q_20170630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459017022335/gldd-10q_20170930.htm,
2225,0001372020,2016,https://www.sec.gov/Archives/edgar/data/1372020/000156459017002889/gldd-10k_20161231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459016017437/gldd-10q_20160331.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459016022669/gldd-10q_20160630.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459016026970/gldd-10q_20160930.htm,
2226,0001372020,2015,https://www.sec.gov/Archives/edgar/data/1372020/000156459016013760/gldd-10k_20151231.htm,https://www.sec.gov/Archives/edgar/data/1372020/000119312515174607/d919836d10q.htm,https://www.sec.gov/Archives/edgar/data/1372020/000119312515276701/d58409d10q.htm,https://www.sec.gov/Archives/edgar/data/1372020/000156459015009374/gldd-10q_20150930.htm,
2227,0001372020,2014,https://www.sec.gov/Archives/edgar/data/1372020/000119312515327447/d37543d10ka.htm,https://www.sec.gov/Archives/edgar/data/1372020/000119312514186407/d718554d10q.htm,https://www.sec.gov/Archives/edgar/data/1372020/000119312514298491/d768443d10q.htm,https://www.sec.gov/Archives/edgar/data/1372020/000119312514399016/d817804d10q.htm,
2228,0001001250,2024,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/el-20240630.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000049/el-20240331.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000177/el-20240930.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125025000011/el-20241231.htm
2229,0001001250,2023,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000112/el-20230630.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000054/el-20230331.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000177/el-20230930.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000007/el-20231231.htm
2230,0001001250,2022,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000122/el-20220630.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000055/el-20220331.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000182/el-20220930.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125023000010/el-20221231.htm
2231,0001001250,2021,https://www.sec.gov/Archives/edgar/data/1001250/000100125021000127/el-20210630.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125021000062/el-20210331.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000100125021000174/el-20210930.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125022000006/el-20211231.htm
2232,0001001250,2020,https://www.sec.gov/Archives/edgar/data/1001250/000100125020000065/el-20200630.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125020000033/el-20200331.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000100125020000107/el-20200930.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125021000010/el-20201231.htm
2233,0001001250,2019,https://www.sec.gov/Archives/edgar/data/1001250/000110465919047085/a19-11548_110k.htm,https://www.sec.gov/Archives/edgar/data/1001250/000110465919025836/a19-7309_110q.htm,,https://www.sec.gov/Archives/edgar/data/1001250/000110465919058209/el-20190930x10q815441.htm,https://www.sec.gov/Archives/edgar/data/1001250/000110465920011857/el-20191231x10qd9aa32.htm
2234,0001816708,2024,https://www.sec.gov/Archives/edgar/data/1816708/000162828025021140/owlet_10kaxfy24.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828024022915/owlt-20240331.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828024037252/owlt-20240630.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828024047870/owlt-20240930.htm,
2235,0001816708,2023,https://www.sec.gov/Archives/edgar/data/1816708/000162828024019069/owlt-20231231.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828023017933/owlt-20230331.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828023029413/owlt-20230630.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828023038721/owlt-20230930.htm,
2236,0001816708,2022,https://www.sec.gov/Archives/edgar/data/1816708/000162828023014554/owlt-20221231.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828022014375/owlt-20220331.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828022022892/owlt-20220630.htm,https://www.sec.gov/Archives/edgar/data/1816708/000162828022029858/owlt-20220930.htm,
2237,0001816708,2021,https://www.sec.gov/Archives/edgar/data/1816708/000162828022007346/owlt-20211231.htm,https://www.sec.gov/Archives/edgar/data/1816708/000114036121019051/brhc10025216_10q.htm,https://www.sec.gov/Archives/edgar/data/1816708/000119312521247695/d216842d10q.htm,https://www.sec.gov/Archives/edgar/data/1816708/000095017021004637/owlt-20210930.htm,
2238,0001816708,2020,https://www.sec.gov/Archives/edgar/data/1816708/000114036121018864/brhc10025130_10ka.htm,,,https://www.sec.gov/Archives/edgar/data/1816708/000114036120025506/brhc10016713_10q.htm,
2239,0000842517,2024,https://www.sec.gov/Archives/edgar/data/842517/000084251725000053/isba-20241231.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251724000088/isba-20240331.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251724000146/isba-20240630.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251724000201/isba-20240930.htm,
2240,0000842517,2023,https://www.sec.gov/Archives/edgar/data/842517/000084251724000048/isba-20231231.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251723000080/isba-20230331.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251723000145/isba-20230630.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251723000186/isba-20230930.htm,
2241,0000842517,2022,https://www.sec.gov/Archives/edgar/data/842517/000084251723000055/isba-20221231.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251722000091/isba-20220331.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251722000137/isba-20220630.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251722000186/isba-20220930.htm,
2242,0000842517,2021,https://www.sec.gov/Archives/edgar/data/842517/000084251722000061/isba-20211231.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251721000100/isba-20210331.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251721000155/isba-20210630.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251721000217/isba-20210930.htm,
2243,0000842517,2020,https://www.sec.gov/Archives/edgar/data/842517/000084251721000069/isba-20201231.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251720000058/isba_20200331x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251720000097/isba_20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251720000134/isba-20200930.htm,
2244,0000842517,2019,https://www.sec.gov/Archives/edgar/data/842517/000084251720000040/isba_20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251719000097/isba_20190331x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251719000129/isba_20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251719000166/isba_20190930x10q.htm,
2245,0000842517,2018,https://www.sec.gov/Archives/edgar/data/842517/000084251719000052/isba_20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251718000096/isba_20180331x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251718000140/isba_20180630x10q.htm,https://www.sec.gov/Archives/edgar/data/842517/000084251718000176/isba_20180930x10q.htm,
2246,0000842517,2017,https://www.sec.gov/Archives/edgar/data/842517/000084251718000059/isba_20171231x10k.htm,,,,
2247,0001854270,2024,https://www.sec.gov/Archives/edgar/data/1854270/000185427025000042/snti-20241231.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427024000052/snti-20240331.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427024000101/snti-20240630.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427024000116/snti-20240930.htm,
2248,0001854270,2023,https://www.sec.gov/Archives/edgar/data/1854270/000185427024000037/snti-20231231.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427023000064/snti-20230331.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427023000105/snti-20230630.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427023000129/snti-20230930.htm,
2249,0001854270,2022,https://www.sec.gov/Archives/edgar/data/1854270/000185427023000033/snti-20221231.htm,https://www.sec.gov/Archives/edgar/data/1854270/000119312522151676/d336325d10q.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427022000019/snti-20220630.htm,https://www.sec.gov/Archives/edgar/data/1854270/000185427022000043/snti-20220930.htm,
2250,0001854270,2021,https://www.sec.gov/Archives/edgar/data/1854270/000119312522067994/d170582d10k.htm,https://www.sec.gov/Archives/edgar/data/1854270/000119312521207653/d148364d10q.htm,https://www.sec.gov/Archives/edgar/data/1854270/000119312521353987/d242804d10qa.htm,https://www.sec.gov/Archives/edgar/data/1854270/000119312521353981/d125435d10qa.htm,
2251,0001680379,2024,https://www.sec.gov/Archives/edgar/data/1680379/000110465925026414/tm251101d2_10ka.htm,https://www.sec.gov/Archives/edgar/data/1680379/000141057824000658/sbt-20240331x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000141057824001197/sbt-20240630x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000141057824001784/sbt-20240930x10q.htm,
2252,0001680379,2023,https://www.sec.gov/Archives/edgar/data/1680379/000110465924034403/sbt-20231231x10k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465923058257/sbt-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465923089160/sbt-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465923116115/sbt-20230930x10q.htm,
2253,0001680379,2022,https://www.sec.gov/Archives/edgar/data/1680379/000110465923033182/sbt-20221231x10k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465922060238/sbt-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465922091317/sbt-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465922118386/sbt-20220930x10q.htm,
2254,0001680379,2021,https://www.sec.gov/Archives/edgar/data/1680379/000110465922040965/sbt-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465921066648/sbt-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465921104893/sbt-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465921138836/sbt-20210930x10q.htm,
2255,0001680379,2020,https://www.sec.gov/Archives/edgar/data/1680379/000110465921042532/sbt-20201231x10k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465920114304/tm2025015-1_10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465920116098/sbt-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465920123126/sbt-20200930x10q.htm,
2256,0001680379,2019,https://www.sec.gov/Archives/edgar/data/1680379/000104746920005126/a2242350z10-k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465919028240/a19-7757_110q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465919045055/a19-10384_110q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465919061725/a19-17610_110q.htm,
2257,0001680379,2018,https://www.sec.gov/Archives/edgar/data/1680379/000104746919001377/a2238071z10-k.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465918032899/a18-9269_110q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465918051424/a18-14122_110q.htm,https://www.sec.gov/Archives/edgar/data/1680379/000110465918067849/a18-19055_110q.htm,
2258,0001680379,2017,https://www.sec.gov/Archives/edgar/data/1680379/000104746918002247/a2235043z10-k.htm,,,,
2259,0000065596,2024,https://www.sec.gov/Archives/edgar/data/65596/000121390025026597/ea0236430-10ka1_siebert.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390024045813/ea0206436-10q_siebertfin.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390024068836/ea0211055-10q_siebertfin.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390024096271/ea0219891-10q_siebertfin.htm,
2260,0000065596,2023,https://www.sec.gov/Archives/edgar/data/65596/000121390024041746/ea0205618-10k_siebert.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390023039338/f10q0323_siebert.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390023063873/f10q0623_siebertfin.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390023086806/f10q0923_siebertfin.htm,
2261,0000065596,2022,https://www.sec.gov/Archives/edgar/data/65596/000121390023024165/sieb-20221231.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390022029058/sieb10q0331.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390022048213/sieb10q0622.htm,https://www.sec.gov/Archives/edgar/data/65596/000121390022072346/sieb10q0922.htm,
2262,0000065596,2021,https://www.sec.gov/Archives/edgar/data/65596/000121390022028588/sieb10k1231.htm,https://www.sec.gov/Archives/edgar/data/65596/000158095721000172/sieb10q0321.htm,https://www.sec.gov/Archives/edgar/data/65596/000158095721000230/sieb10q0621.htm,https://www.sec.gov/Archives/edgar/data/65596/000089109221007322/sieb10q0921.htm,
2263,0000065596,2020,https://www.sec.gov/Archives/edgar/data/65596/000115752321000321/a52391908.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752320000824/a52226071.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752320001181/a52265311.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752320001505/a52325671.htm,
2264,0000065596,2019,https://www.sec.gov/Archives/edgar/data/65596/000115752320000435/a52195057.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752319001239/a51984811.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752319001844/a52077151.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752319002259/a52126495.htm,
2265,0000065596,2018,https://www.sec.gov/Archives/edgar/data/65596/000115752319000710/a51960189.htm,https://www.sec.gov/Archives/edgar/data/65596/000101905618000667/siebert_1q18.htm,https://www.sec.gov/Archives/edgar/data/65596/000101905618000954/siebert_2q18.htm,https://www.sec.gov/Archives/edgar/data/65596/000115752318002432/a51899365.htm,
2266,0000065596,2017,https://www.sec.gov/Archives/edgar/data/65596/000101905618000571/siebert_10ka.htm,https://www.sec.gov/Archives/edgar/data/65596/000101905617000461/siebert_1qa17.htm,https://www.sec.gov/Archives/edgar/data/65596/000101905617000666/siebert_2q17.htm,https://www.sec.gov/Archives/edgar/data/65596/000101905617000751/siebert_3q17.htm,
